modality,vocal_channel,emotion,emotional_intensity,statement,repetition,actor,sex,channels,sample_width,frame_rate,frame_width,length_ms,frame_count,intensity,zero_crossings_sum,mfcc_mean,mfcc_std,mfcc_min,mfcc_max,sc_mean,sc_std,sc_min,sc_max,sc_kur,sc_skew,stft_mean,stft_std,stft_min,stft_max,stft_kur,stft_skew,mean,std,min,max,kur,skew
audio-only,speech,angry,strong,Kids are talking by the door,1st,,M,1,2,48000,2,3804,182583,-20.29603743,10536,-17.954124,101.22848,-592.1447,181.46649,4365.947351,1858.152673,824.1803555,9481.19661,-0.660226477,0.377902362,0.51731265,0.31458586,0.003699662,1,-1.30103634,0.046232357,-7.33E-07,0.096651934,-0.8778076,0.9988098,12.4411131,0.419453866
audio-only,song,happy,normal,Kids are talking by the door,2nd,,M,1,2,48000,2,4771,229028,-36.54060226,12387,-26.824474,132.78622,-774.5305,215.00421,4058.839998,3166.785462,961.7573392,10188.296,-1.098372609,0.758324989,0.42805487,0.342043,0.002348063,1,-1.338909594,0.359861813,-1.87E-07,0.014910766,-0.09698486,0.114715576,4.816064882,-0.376566718
audio-only,song,happy,strong,Dogs are sitting by the door,2nd,9,M,1,2,48000,2,4671,224224,,14498,-23.267712,122.09363,-727.56024,224.33313,4493.883134,3378.968873,0,12100.20183,-0.60160342,0.852943192,0.46715966,0.3306386,0,1,-1.354275729,0.211202688,-6.29E-06,0.028929926,-0.17785645,0.21575928,5.126593621,0.205879594
audio-only,speech,angry,normal,Dogs are sitting by the door,1st,,M,1,2,48000,2,3737,179379,,13133,-26.333183,144.31223,-780.3685,234.43533,5512.787179,3314.0582,991.9902017,11243.30211,-1.632801279,-0.135079804,0.54284066,0.30517086,0.009765208,1,-1.220003106,-0.131495111,1.66E-06,0.009357517,-0.07858276,0.06506348,9.870464499,-0.586557795
audio-only,speech,fearful,normal,Dogs are sitting by the door,2nd,,M,1,2,48000,2,3136,150550,,8824,-34.16573,186.16692,-1029.367,218.99292,7150.792661,3842.424579,0,12136.59748,-1.396767757,-0.317083914,0.6786994,0.24261358,0,1,0.134846811,-0.761364432,-4.15E-07,0.001136412,-0.009124756,0.009124756,8.059218814,-0.784125995
audio-only,speech,surprised,normal,Kids are talking by the door,1st,,M,1,2,48000,2,3270,156957,-34.29465713,9605,-29.448114,139.28377,-744.0203,220.75232,6509.032819,4123.853349,0,15510.74798,-1.50587851,-0.074282436,0.580818,0.32205597,0,1,-1.10953364,-0.444737367,1.55E-07,0.019289605,-0.17105103,0.1711731,10.20071639,0.452783762
audio-only,speech,fearful,normal,Dogs are sitting by the door,2nd,,M,1,2,48000,2,4071,195395,-37.3613393,11429,-27.01271,141.46437,-745.6758,256.26663,5972.185363,3609.557848,795.2058367,12033.4113,-1.470276167,-0.014055535,0.5697317,0.29419607,0.009744591,1,-1.207661223,-0.159059255,6.09E-07,0.013560388,-0.12020874,0.14953613,15.78973804,0.7401649
audio-only,speech,neutral,normal,Dogs are sitting by the door,2nd,19,M,1,2,48000,2,3303,158558,-47.70232333,8686,-29.62899,168.71913,-889.9789,224.90652,6130.584834,3711.44644,871.7227973,12079.29751,-1.547980362,-0.191771165,0.59861326,0.30576366,0.009520589,1,-1.108094866,-0.398286471,-5.07E-07,0.004150016,-0.041625977,0.033050537,14.51123013,-0.868738298
audio-only,speech,calm,normal,Dogs are sitting by the door,1st,,M,1,2,48000,2,3337,160160,-52.46710665,9170,-29.230444,174.35146,-932.48645,206.73639,6103.021233,3618.600887,915.3339656,12028.45935,-1.521002785,-0.099650872,0.59821576,0.3016242,0.012785945,1,-1.177013535,-0.337386638,-6.40E-06,0.002400231,-0.019226074,0.02142334,9.532757151,-1.000668114
audio-only,speech,angry,normal,Dogs are sitting by the door,1st,21,M,1,2,48000,2,4071,195395,,15772,-21.606018,106.05179,-579.76526,227.89023,4979.537321,2886.067844,1000.647299,11719.14337,-1.058439017,0.41881261,0.512894,0.30854923,0.000529129,1,-1.209682571,0.028964789,6.73E-07,0.059639942,-0.6773071,0.6669922,15.06055985,0.332158208
audio-only,song,sad,strong,Dogs are sitting by the door,2nd,,M,1,2,48000,2,4605,221020,,10073,-27.602892,141.30414,-777.5477,195.77051,5034.982851,3765.847194,905.6254445,12056.82183,-1.346997911,0.459287628,0.4979168,0.3555212,0.000589898,1,-1.535705298,-0.005935109,-3.39E-06,0.009619177,-0.063201904,0.048095703,5.263329416,-0.471439739
audio-only,song,happy,strong,Dogs are sitting by the door,2nd,,M,1,2,48000,2,4571,219419,-27.82543759,12443,-23.898949,119.19059,-673.626,225.20752,4228.677609,3354.999392,605.9607177,11443.64383,-1.132674295,0.590087971,0.43452886,0.33598548,0.00134455,1,-1.282334459,0.316996702,1.83E-06,0.04063409,-0.23605347,0.25076294,4.17922375,0.438180594
audio-only,song,sad,strong,Dogs are sitting by the door,2nd,,M,1,2,48000,2,4872,233834,-32.62442331,12023,-26.235298,124.785095,-710.8334,221.91116,4535.544429,3634.326173,835.5455654,12026.62028,-1.216964099,0.628198542,0.45163372,0.33060977,0.000493733,1,-1.315582342,0.23977517,2.14E-07,0.023384552,-0.1348877,0.16247559,4.086378449,0.162083743
audio-only,song,happy,strong,Dogs are sitting by the door,2nd,19,M,1,2,48000,2,4504,-1,-33.41945518,15113,-23.338709,121.11488,-702.8873,192.32567,4267.974685,2545.824548,962.2856447,11837.13786,-0.494176066,0.737648276,0.45401075,0.32207477,0.004101195,1,-1.238601695,0.353777016,2.90E-06,0.021341372,-0.15182495,0.1887207,7.847063377,-0.209372475
audio-only,speech,calm,normal,Dogs are sitting by the door,1st,21,M,1,2,48000,2,3804,182583,-42.77745956,10754,-24.59263,154.26866,-827.64606,239.99428,5616.024494,3390.748101,802.4028087,11656.80937,-1.457592146,-0.101477676,0.605214,0.2833492,0.021930622,1,-1.15006833,-0.272158077,1.44E-07,0.007279581,-0.049194336,0.075042725,12.487534,0.71589263
audio-only,speech,angry,normal,Dogs are sitting by the door,1st,,M,1,2,48000,2,3303,158559,,9144,-27.071676,140.55975,-721.0558,192.32996,5935.989537,3440.928913,1015.354212,12000.76956,-1.405044487,0.058603632,0.5442226,0.3096429,0.003221519,1,-1.297120803,-0.080726559,-8.28E-06,0.010867179,-0.12722778,0.18392944,44.54798323,0.023299749
audio-only,speech,fearful,normal,Dogs are sitting by the door,2nd,,M,1,2,48000,2,3537,169770,,9811,-27.343857,155.49123,-843.773,211.55502,5357.591172,3161.025924,918.4119918,11744.46893,-1.052309507,0.309858814,0.5685046,0.30962932,0.007382366,1,-1.259984311,-0.209920654,7.45E-07,0.006210533,-0.057556152,0.04159546,12.27834654,-0.777226422
audio-only,speech,neutral,normal,Dogs are sitting by the door,2nd,,M,1,2,48000,2,3670,176176,-40.91255838,9681,-26.8831,149.56201,-791.41754,267.647,5995.525388,3862.455606,903.6676018,11971.67189,-1.60421373,-0.026658194,0.5876452,0.2917786,0.011630355,1,-1.140904402,-0.256107421,1.37E-06,0.009010945,-0.07803345,0.095825195,15.43746779,0.662753496
audio-only,speech,neutral,normal,Dogs are sitting by the door,2nd,,M,1,2,48000,2,3237,155356,-54.89195847,7699,-31.63931,178.19385,-937.2208,258.8201,5942.729122,4195.908748,0,12062.23408,-1.554805255,0.042244392,0.6025568,0.30760807,0,1,-0.877586815,-0.551914418,-6.33E-07,0.001827647,-0.017028809,0.014831543,11.90051436,-0.403453238
audio-only,speech,calm,normal,Dogs are sitting by the door,1st,9,M,1,2,48000,2,3470,166567,-50.57356401,10315,-28.517485,161.49667,-896.858,243.68175,5673.862516,3788.43437,0,12272.90512,-1.33280797,0.397999351,0.5968628,0.2746679,0,1,-0.821546907,-0.344407316,-1.86E-06,0.002988336,-0.024993896,0.027770996,16.72357072,-0.344750545
audio-only,song,sad,strong,Dogs are sitting by the door,2nd,,M,1,2,48000,2,4171,200200,-46.17248118,12235,-31.098969,154.35071,-850.2036,234.39874,4994.742398,3452.104377,0,12075.01493,-1.198413391,0.414712914,0.457908,0.33542642,0,1,-1.37257566,0.200275057,-2.79E-06,0.004917559,-0.05105591,0.04446411,12.51073934,-0.9811678
audio-only,song,sad,normal,Kids are talking by the door,2nd,9,M,1,2,48000,2,6039,289890,-44.28839879,7589,-30.302866,153.82755,-836.1819,213.2633,3331.838589,3858.084902,0,12045.44615,0.077592979,1.28799762,0.37668774,0.35003397,0,1,-1.178009889,0.549682337,-7.68E-07,0.006106166,-0.04724121,0.034606934,7.308450757,-0.756266935
audio-only,,calm,strong,Kids are talking by the door,1st,9,M,1,2,48000,2,3337,160160,-61.68172342,7530,-32.397022,186.67839,-1008.2022,193.09174,6213.947155,3947.9711,0,12550.67416,-1.441378898,0.154425174,0.68818516,0.25707382,0,1,0.510608454,-0.993957394,-7.79E-07,0.00082893,-0.010345459,0.006500244,15.59083214,-0.899371094
audio-only,speech,fearful,strong,Kids are talking by the door,2nd,19,M,1,2,48000,2,4371,209809,-25.40368191,14921,-25.505823,105.86434,-609.23785,152.84053,5876.861484,2916.482985,1253.199225,11999.24444,-1.280276467,0.327553995,0.4566331,0.35578042,0.000181107,1,-1.47042627,0.123551917,1.68E-06,0.05369483,-0.45846558,0.35891724,8.38948882,-0.319414112
audio-only,speech,angry,strong,Kids are talking by the door,1st,19,M,1,2,48000,2,3971,190591,-23.52792399,14663,-22.624613,105.45718,-601.5331,179.57977,6166.673587,3217.196372,1356.466323,11959.14758,-1.432503745,0.255328215,0.5172344,0.315642,0.001710161,1,-1.271843285,-0.034328828,5.45E-06,0.066641465,-0.8413696,0.9755554,21.29070491,0.170591221
audio-only,,calm,strong,Kids are talking by the door,1st,21,M,1,2,48000,2,4004,192192,,12201,-25.44242,149.10303,-825.03064,222.82742,5282.007698,3350.034742,899.0964192,13304.03995,-1.15676944,0.44916294,0.5735257,0.28429627,0.016175369,1,-1.133444732,-0.149177978,3.19E-07,0.006194127,-0.04385376,0.054016113,11.69046611,0.495022019
audio-only,song,happy,normal,Kids are talking by the door,2nd,19,M,1,2,48000,2,4538,217817,-36.17464305,11357,-25.830206,135.05579,-777.2181,194.42883,4993.824358,3337.70572,881.563434,11958.78228,-1.319042434,0.489106765,0.4714482,0.33648354,0.003246867,1,-1.397827777,0.188408695,-1.92E-05,0.015563039,-0.16104126,0.17993164,13.84360009,-0.20042413
audio-only,song,sad,normal,Kids are talking by the door,2nd,,M,1,2,48000,2,4638,222622,-36.34698779,11041,-27.382246,135.46938,-761.6818,219.63802,4410.883261,3551.392888,765.1809856,11995.34103,-1.1707604,0.645809669,0.4380925,0.3379629,0.000517168,1,-1.339761949,0.302719545,2.42E-07,0.01523917,-0.0927124,0.09875488,4.712036474,0.01259715
audio-only,song,sad,strong,Kids are talking by the door,2nd,15,M,1,2,48000,2,4204,201802,,10307,-21.298729,122.1705,-701.69586,209.0134,3308.619564,2436.340777,155.791765,10553.67321,0.403757554,1.092408596,0.5248308,0.3302905,0.00983084,1,-1.425026706,0.030712015,0.000218504,0.026092457,-0.21356201,0.2890625,11.54789297,-0.056026986
audio-only,speech,neutral,normal,Kids are talking by the door,2nd,1,M,1,2,48000,2,3337,160160,-47.38643799,8491,-31.46383,163.85313,-861.444,218.36374,7135.571471,4196.796438,850.7705452,12081.52554,-1.631624865,-0.244758065,0.629568,0.27774784,0.008878406,1,-0.85930411,-0.492174188,7.14E-07,0.004283341,-0.04260254,0.04815674,16.48842033,1.001578839
audio-only,speech,calm,normal,Kids are talking by the door,1st,,M,1,2,48000,2,3570,171372,,8579,-26.519028,159.69908,-861.7197,234.7746,5158.185755,3151.579066,893.1604823,11170.1284,-1.369027718,0.19258354,0.60985273,0.28274387,0.01698523,1,-1.043482976,-0.330078023,2.08E-05,0.004553389,-0.051727295,0.068573,34.75921989,-0.53789425
audio-only,,neutral,normal,Kids are talking by the door,2nd,,M,1,2,48000,2,3437,164965,-43.8646128,9751,-27.160759,157.85742,-832.7258,253.98343,5865.744818,3525.106277,758.957693,13808.26367,-1.406875083,-0.029100301,0.6139934,0.2870633,0.016113726,1,-1.016798508,-0.397894606,-8.86E-06,0.006422016,-0.086517334,0.09939575,38.43645708,-0.543161703
audio-only,speech,calm,normal,Kids are talking by the door,1st,,M,1,2,48000,2,3537,169769,,7839,-32.974808,172.86,-917.40265,230.4322,6997.31181,4373.360791,0,13533.88371,-1.690149783,-0.160822207,0.6082433,0.29341352,0,1,-1.030766288,-0.414662872,8.11E-07,0.002956345,-0.026245117,0.0262146,13.23602495,0.61936664
audio-only,song,sad,strong,Kids are talking by the door,2nd,1,M,1,2,48000,2,4238,203403,-36.73863112,7683,-29.90454,140.91333,-779.48645,213.05083,5830.521753,4242.320917,0,12105.81052,-1.627199063,0.242649086,0.5055774,0.34320846,0,1,-1.480439944,-0.003569326,8.78E-07,0.014580546,-0.09451294,0.0977478,6.279844725,0.461374869
audio-only,speech,surprised,normal,Dogs are sitting by the door,1st,,M,1,2,48000,2,3437,164965,,11606,-28.382832,154.20486,-850.77234,207.9726,5835.715354,3724.909237,0,12003.34258,-1.365806677,0.112166047,0.5572779,0.31076446,0,1,-1.127680711,-0.2567218,-6.09E-08,0.006794619,-0.047698975,0.054901123,9.371238467,0.070936124
audio-only,song,happy,strong,Kids are talking by the door,2nd,11,M,1,2,48000,2,4238,203404,-34.73150926,10209,-24.270428,131.73425,-736.8307,211.7404,4421.625391,3258.184777,622.4065292,11362.42637,-1.210922725,0.530582338,0.4872042,0.33298087,0.001620268,1,-1.388130871,0.127635188,4.25E-06,0.018367615,-0.15951538,0.15487671,8.862491262,-0.309526784
audio-only,,fearful,normal,Kids are talking by the door,2nd,5,M,1,2,48000,2,3370,161761,-46.01212174,12108,-30.30092,155.45004,-815.9237,216.38622,6704.479356,3662.274269,979.557536,11905.7626,-1.566094559,-0.26196674,0.5782453,0.2967084,0.001783837,1,-1.108171422,-0.295960856,-3.20E-06,0.005017938,-0.07009888,0.072387695,26.21021815,-0.54249753
audio-only,speech,angry,normal,Kids are talking by the door,1st,11,M,1,2,48000,2,3604,172973,-36.88554184,9263,-23.911192,133.08455,-723.7988,194.95845,5566.217195,2904.931892,993.4456131,11398.90151,-1.362103349,-0.016477855,0.60857534,0.31256118,0.006562837,1,-1.167151676,-0.409310961,3.93E-06,0.014324663,-0.12817383,0.13269043,12.3190637,-0.410372578
audio-only,speech,fearful,normal,Kids are talking by the door,2nd,11,M,1,2,48000,2,3504,168168,,10337,-25.776123,150.88327,-833.4595,182.19968,5939.968893,3074.46977,1004.500604,11341.22836,-1.372489519,0.024395995,0.5978215,0.2906116,0.006008714,1,-1.112215817,-0.268521345,9.19E-07,0.007577329,-0.06378174,0.074920654,10.32189718,-0.472616951
audio-only,speech,angry,normal,Kids are talking by the door,1st,,M,1,2,48000,2,3871,185786,,12299,-25.87718,133.43979,-742.7415,223.38287,5791.790218,3706.655014,913.4056255,11986.05323,-1.568735181,0.207310334,0.52695006,0.31092155,0.00266688,1,-1.271471847,-0.06107,-3.42E-06,0.017921614,-0.2748413,0.16519165,17.40688027,-0.510929958
audio-only,song,happy,strong,Kids are talking by the door,2nd,,M,1,2,48000,2,4872,233833,,14309,-22.514776,121.34395,-720.8057,217.64839,3718.656069,2474.55288,735.7004805,11685.19857,0.472669505,1.102362581,0.45378727,0.32415634,0.005675913,1,-1.247003091,0.345281822,-7.29E-06,0.018389449,-0.15246582,0.15002441,9.920214989,-0.587656633
audio-only,speech,surprised,normal,Dogs are sitting by the door,1st,,M,1,2,48000,2,3136,150551,-45.34953337,8232,-32.629368,164.0845,-857.53485,236.9625,7013.48428,4129.54971,966.8594876,12046.56915,-1.60673275,-0.349663708,0.6054948,0.3114421,0.003698008,1,-1.023197845,-0.530814418,-1.15E-06,0.005402168,-0.047729492,0.043548584,12.19815159,-0.177847864
audio-only,song,happy,normal,Dogs are sitting by the door,2nd,5,M,1,2,48000,2,4204,201802,-45.90683694,9125,-27.693375,155.56625,-839.57166,250.45068,4810.504535,3552.769589,838.9895204,11426.48127,-1.416673367,0.436686745,0.5379389,0.3436678,0.001234197,1,-1.469791619,-0.158212616,-7.49E-06,0.005086107,-0.058685303,0.042419434,13.45746784,-1.114533124
audio-only,speech,surprised,strong,Kids are talking by the door,1st,,M,1,2,48000,2,3337,160160,-40.37040574,10226,-29.76531,148.41092,-791.76105,217.71786,6936.987434,3951.946999,955.3852322,12089.26896,-1.653198845,-0.237493336,0.5977729,0.31038788,0.003295146,1,-1.040700332,-0.491186119,-7.98E-06,0.009590212,-0.10675049,0.114227295,16.85323151,0.101447525
audio-only,speech,fearful,strong,Dogs are sitting by the door,2nd,,M,1,2,48000,2,3136,150550,-25.78731638,11185,-21.915403,107.74875,-618.1566,160.11731,4711.428271,2262.573,508.9610914,10827.64824,-0.608202625,0.441556213,0.5122201,0.3167473,0.001211944,1,-1.228203953,-0.006483649,-2.11E-05,0.05136787,-0.4326477,0.4725952,14.52427618,-0.304866303
audio-only,speech,angry,strong,Dogs are sitting by the door,1st,,M,1,2,48000,2,3637,174574,,13918,-20.030434,91.88287,-513.2226,183.2799,6062.69988,3191.843898,1265.568906,11530.52057,-1.559005362,0.068960702,0.5411557,0.30580568,0.00090389,1,-1.161232157,-0.163947549,-8.25E-06,0.1089096,-0.9864197,0.99261475,17.73721513,0.211586462
audio-only,speech,fearful,strong,Dogs are sitting by the door,2nd,,M,1,2,48000,2,3103,148949,-30.0101917,10490,-26.621843,115.09237,-652.0022,168.3089,5140.063144,2838.346933,1134.079033,11557.8841,-1.358385735,0.309914903,0.45430323,0.33668205,0.000524534,1,-1.345107115,0.178292154,-3.12E-06,0.03158644,-0.26501465,0.24990845,11.14480704,-0.168079626
audio-only,speech,angry,strong,Dogs are sitting by the door,1st,11,M,1,2,48000,2,3937,188989,-22.06987394,11856,-17.7145,97.00606,-564.8646,194.8194,4136.140076,2100.708214,1029.791355,10352.94772,0.339372826,0.968553802,0.551726,0.33514556,0.001071133,1,-1.384934798,-0.17944738,3.59E-05,0.07881651,-0.70254517,0.7254944,10.87641289,-0.235709956
audio-only,speech,surprised,strong,Kids are talking by the door,1st,7,M,1,2,48000,2,3871,185786,-33.73580077,13403,-24.552395,121.34195,-694.8871,185.2265,4417.226954,2420.712731,0,12000.00024,0.472371212,0.535814002,0.4476496,0.32267874,0,1,-1.170570467,0.272894622,1.16E-05,0.020591589,-0.22399902,0.20071411,15.16977676,0.090424271
audio-only,song,happy,normal,Dogs are sitting by the door,2nd,11,M,1,2,48000,2,4438,213013,-35.74192306,11976,-25.209257,133.68205,-767.9334,203.7636,4032.701449,2925.932139,741.1836282,14638.12393,-0.635085355,0.6628546,0.45499915,0.3313187,0.001118835,1,-1.303797168,0.27857182,-1.75E-06,0.016341107,-0.08984375,0.087677,4.16425477,-0.273667204
audio-only,song,sad,normal,Dogs are sitting by the door,2nd,,M,1,2,48000,2,4571,219420,,6361,-28.866467,138.15474,-769.5953,208.93355,5368.511894,4631.011119,0,12129.3122,-1.594881324,0.466197923,0.48935768,0.35687685,0,1,-1.532573272,0.041720164,-1.38E-06,0.013152845,-0.06845093,0.07751465,4.383187073,0.124297962
audio-only,speech,calm,strong,Dogs are sitting by the door,1st,1,M,1,2,48000,2,4204,201802,,10471,-31.042141,169.6338,-959.4266,222.37277,6340.198382,4292.313218,0,13055.81491,-1.703790617,0.118541523,0.5639656,0.29847968,0,1,-1.247829323,-0.152879095,4.59E-07,0.003099818,-0.020080566,0.02255249,4.906288745,0.47678431
audio-only,speech,calm,strong,Dogs are sitting by the door,1st,15,M,1,2,48000,2,3937,188989,-44.03165429,8613,-24.28519,151.1128,-810.9199,256.30853,4217.757379,2966.884974,799.5647342,10528.12708,-1.223988228,0.458167312,0.5818573,0.30784434,0.006555616,1,-1.266577013,-0.242780545,3.65E-05,0.006307769,-0.06326294,0.0687561,17.12241421,-0.901114217
audio-only,song,sad,normal,Dogs are sitting by the door,2nd,15,M,1,2,48000,2,4271,205005,,11318,-25.133844,135.96829,-765.0479,203.54456,4347.263022,2901.898924,739.1375811,10447.43874,-1.319974522,0.403033581,0.46451595,0.3319721,0.002054617,1,-1.350410141,0.236780437,2.84E-06,0.013430555,-0.09893799,0.06491089,5.806508833,-0.848515415
audio-only,song,angry,strong,Kids are talking by the door,1st,9,M,1,2,48000,2,4171,200200,-30.63647296,13410,-22.468887,120.93252,-698.44946,211.62894,4525.532438,2710.997273,1308.459406,11942.48268,-0.527797204,0.670650058,0.47672573,0.29708257,0.006661699,1,-1.098590085,0.301909783,1.38E-05,0.029389786,-0.28295898,0.33898926,12.53120102,0.415832558
audio-only,,happy,normal,Kids are talking by the door,2nd,9,M,1,2,48000,2,3537,169769,-46.78717352,10657,-28.298899,162.22781,-868.3401,249.50601,5802.786871,3813.283857,859.7009979,11798.66676,-1.500138198,0.109765416,0.61130136,0.29098403,0.013464629,1,-1.012117013,-0.43273169,-5.63E-06,0.004607145,-0.047210693,0.04840088,13.61821132,-0.633012394
audio-only,song,fearful,strong,Kids are talking by the door,2nd,,M,1,2,48000,2,3971,190590,-34.8332698,9526,-22.504932,123.51824,-683.203,216.06168,3895.75551,2038.84188,1018.962665,9948.931968,-0.395068098,0.577607172,0.4740815,0.31189045,0.001987169,1,-1.220200216,0.248286014,-2.67E-06,0.018132063,-0.19729614,0.22836304,17.94638602,-0.175162399
